transaction_id,store_id,transaction_timestamp,cashier_id,customer_id,payment_method,total_amount,discount_amount,tax_amount
POS008562,14,2024/02/21 02:38,C0051,,Cash,788.53,190.29,77.42
POS008563,13,2024-03-11,C0183,,Debit,593.82,56.23,31.74
POS008564,3,2024/09/29 20:45,C0158,CUST06395,Credit,564.69,131.24,61.08
POS008565,10,09-20-2024 04:12 PM,C0146,CUST07056,Mobile Pay,709.62,47.4,49.13
POS008566,21,09-26-2024 01:06 AM,C0030,CUST07078,CASH,529.18,118.53,60.47
POS008567,12,2024-05-13 01:25:23,,,CASH,412.41,19.0,29.74
POS008568,24,2024-06-04 02:19:48,C0057,CUST02348,CREDIT,756.12,195.01,42.61
POS008569,23,2024/01/12 10:19,C0418,,Gift Card,1414.49,14.59,68.87
POS008570,4,2024-09-16,C0359,CUST02447,credit,250.93,74.28,15.13
POS008571,20,2024-02-22,C0226,CUST06088,Mobile Pay,589.95,171.53,54.08
POS008572,25,2024-06-14,,CUST08426,credit,597.44,62.88,31.39
POS008573,4,08-24-2024 01:53 PM,C0480,CUST08705,Debit,1193.19,182.84,112.9
POS008574,9,09-08-2024 04:27 PM,C0403,,CASH,379.35,64.89,40.37
POS008575,4,2024-06-18 20:41:03,C0012,,Debit,89.39,14.73,7.1
POS008576,11,2024-01-18 23:48:39,C0256,CUST06653,CREDIT,212.25,27.54,10.17
POS008577,28,2024-02-19 22:54:16,C0221,CUST03792,DEBIT,480.51,125.85,32.59
POS008578,22,25/08/2024 00:02,C0098,CUST04918,CASH,1527.4,171.72,106.43
POS008579,26,2024/05/24 12:09,,CUST07492,CASH,418.92,66.84,43.81
POS008580,6,2024-02-17,C0483,CUST03550,Cash,599.55,147.4,46.2
POS008581,19,2024-04-27,C0290,CUST07233,CREDIT,759.49,102.99,45.33
POS008582,19,2024/10/27 04:23,C0235,,DEBIT,1239.93,328.01,65.75
POS008583,28,2024/12/20 00:55,C0417,CUST06630,Gift Card,727.21,6.41,70.7
POS008584,7,2024-12-21 03:46:06,C0197,,credit,336.03,57.63,38.06
POS008585,15,11-09-2024 02:43 AM,,,Mobile Pay,800.66,54.32,85.07
POS008586,30,2024-12-02 11:25:38,,CUST03308,DEBIT,534.29,118.76,51.93
POS008587,18,03/03/2024 01:03,C0175,,Debit,614.82,15.91,46.44
POS008588,4,21/11/2024 15:19,C0222,,Mobile Pay,1706.39,28.57,113.83
POS008589,4,02-13-2024 11:47 AM,C0387,CUST01473,Debit,756.04,80.73,82.72
POS008590,13,2024-12-11,C0424,CUST07251,credit,274.61,66.09,15.36
POS008591,18,2024-01-31,C0343,CUST04278,Mobile Pay,897.32,216.71,48.71
POS008592,3,2024-09-09,C0112,,Cash,580.83,67.35,28.01
POS008593,24,2024-09-20,C0109,,credit,713.66,146.99,37.93
POS008594,3,2024-03-01,C0375,,Mobile Pay,1214.14,74.53,73.69
POS008595,24,2024/03/27 18:06,C0425,CUST05245,DEBIT,618.35,86.16,62.85
POS008596,30,07/05/2024 06:11,C0360,,DEBIT,638.93,99.98,63.13
POS008597,7,13/03/2024 22:17,C0094,,Gift Card,568.08,74.41,59.32
POS008598,17,2024-11-29 20:07:52,C0457,,Mobile Pay,730.56,70.18,61.42
POS008599,19,2024/10/12 22:42,C0027,CUST01354,CASH,269.62,60.37,20.83
POS008600,21,24/08/2024 05:15,C0126,,Credit,634.14,90.06,33.42
POS008601,15,2024/04/21 16:23,C0112,,Debit,756.1,72.53,36.24
POS008602,12,2024-08-05,C0177,,Credit,487.8,83.0,32.77
POS008603,29,11-11-2024 09:26 AM,C0164,CUST08007,Mobile Pay,776.2,64.41,78.47
POS008604,25,2024-01-20 03:33:31,C0046,,Credit,987.69,134.24,50.67
POS008605,1,2024-07-21,C0050,,credit,681.44,112.98,51.26
POS008606,13,17/03/2024 21:58,C0199,,CREDIT,1149.38,176.16,64.64
POS008607,12,08-12-2024 06:29 PM,C0474,,Gift Card,898.35,201.67,51.39
POS008608,17,2024-09-13,C0329,CUST05040,Gift Card,625.51,4.01,45.87
POS008609,12,2024-06-27 05:12:48,C0428,,Cash,911.68,207.28,92.47
POS008610,21,11/01/2024 03:11,C0423,,CREDIT,436.86,74.31,24.7
POS008611,25,2024/02/29 22:10,C0144,,Cash,576.82,150.99,59.86
POS008612,22,16/09/2024 04:08,C0386,CUST01246,CREDIT,587.2,59.5,33.68
POS008613,2,2024-10-09 17:56:52,C0278,CUST00808,CASH,254.81,11.93,25.71
POS008614,14,09/07/2024 19:50,C0427,,DEBIT,675.23,1.74,61.26
POS008615,28,2024-01-30 00:35:46,C0180,,Mobile Pay,489.86,109.95,47.05
POS008616,13,06/01/2024 12:34,C0248,CUST04295,Gift Card,1020.12,196.46,73.85
POS008617,24,2024/01/09 15:16,C0152,CUST04326,Mobile Pay,196.0,33.39,11.31
POS008618,19,2024-08-14,C0016,,CASH,884.16,128.48,80.83
POS008619,19,2024/05/27 02:44,C0238,,CREDIT,561.28,34.96,28.55
POS008620,12,03-05-2024 07:22 PM,C0442,,CREDIT,774.65,78.54,59.35
POS008621,21,2024/12/29 13:28,C0142,,CASH,1530.97,93.57,103.81
POS008622,15,2024-06-25 20:37:32,C0322,CUST03995,credit,563.53,31.07,61.18
POS008623,21,2024/06/02 23:13,,CUST05778,CREDIT,385.26,37.09,39.97
POS008624,28,2024/02/28 04:57,C0473,CUST01640,CASH,606.6,117.44,56.53
POS008625,5,2024-08-03,C0468,CUST05567,CASH,1523.7,352.46,145.1
POS008626,22,2024-07-30,C0375,CUST02397,CREDIT,515.21,135.3,49.73
POS008627,19,08-24-2024 08:25 AM,C0324,CUST06095,CASH,618.59,85.69,49.06
POS008628,20,01-24-2024 05:49 AM,C0047,CUST07193,CASH,305.45,27.26,27.42
POS008629,26,2024-10-02,C0447,CUST00353,credit,309.12,71.77,18.14
POS008630,21,2024/01/21 17:31,,CUST09658,Debit,1343.87,380.88,143.75
POS008631,27,2024-08-02 10:41:46,,CUST04082,CREDIT,162.69,4.7,17.7
POS008632,20,2024-01-11,C0285,,Mobile Pay,383.46,49.13,41.22
POS008633,9,03-13-2024 05:01 AM,C0413,,Gift Card,569.08,98.05,49.09
POS008634,10,2024/09/24 12:03,C0458,,Mobile Pay,1143.94,320.35,59.81
POS008635,3,02-15-2024 10:42 PM,C0028,CUST07174,credit,1071.46,142.79,103.26
POS008636,28,2024-08-14,C0432,CUST07565,Gift Card,815.87,231.3,42.78
POS008637,9,2024-10-11 08:47:54,C0085,CUST02953,Mobile Pay,787.23,3.52,83.23
POS008638,14,02-14-2024 07:33 PM,C0401,CUST00107,CASH,499.86,117.2,38.91
POS008639,11,2024-09-01,C0393,CUST02406,Mobile Pay,604.46,53.66,45.37
POS008640,6,2024-06-06,C0374,CUST08299,Credit,509.15,154.38,40.89
POS008641,9,2024-03-27,C0083,,Mobile Pay,745.43,61.6,74.5
POS008642,13,2024/08/13 22:09,C0311,,CREDIT,326.65,37.79,27.99
POS008643,21,07-05-2024 03:04 PM,C0292,,credit,574.2,171.72,46.29
POS008644,26,09-30-2024 06:08 PM,C0392,,Cash,655.77,117.57,73.6
POS008645,29,2024/02/03 08:27,C0259,,DEBIT,605.15,122.08,47.5
POS008646,7,2024/01/30 19:59,C0053,CUST03884,CREDIT,956.65,109.14,87.29
POS008647,28,2024-11-27 11:43:15,C0262,CUST06236,Cash,901.97,37.84,57.93
POS008648,9,2024-10-05,C0218,CUST09895,CREDIT,566.67,60.4,46.37
POS008649,16,2024-05-25,C0219,CUST05377,CASH,909.24,34.64,64.1
POS008650,13,12-08-2024 03:06 PM,C0444,CUST04919,Credit,1315.45,102.63,96.43
POS008651,20,08-21-2024 10:22 PM,C0407,,Debit,575.78,18.35,43.57
POS008652,9,2024-08-28,C0456,,Credit,380.93,16.86,39.49
POS008653,10,2024/06/05 02:34,C0005,CUST07031,Credit,373.23,90.09,30.96
POS008654,7,2024-01-05,C0123,CUST03811,DEBIT,1003.07,232.54,85.9
POS008655,17,07-23-2024 02:20 AM,C0262,CUST09867,Debit,379.9,97.8,28.5
POS008656,10,01-16-2024 08:16 PM,C0378,,DEBIT,1032.77,110.1,78.1
POS008657,3,2024-04-12,C0118,CUST03114,Credit,452.21,37.65,36.74
POS008658,25,2024-02-14,C0199,CUST07069,Credit,604.14,148.34,47.66
POS008659,25,2024-07-17 16:10:59,C0226,CUST04479,CASH,204.99,20.12,14.83
POS008660,16,2024/01/11 10:56,C0001,,Credit,402.65,71.97,33.92
POS008661,18,2024-01-20,C0215,CUST06544,credit,692.4,58.92,47.46
POS008662,2,2024-03-01 03:39:38,C0427,CUST07866,Credit,979.79,209.86,98.97
POS008663,24,2024/11/06 01:37,C0077,CUST06778,Debit,277.56,70.37,29.97
POS008664,23,2024/05/23 11:25,,CUST00546,Gift Card,710.94,47.02,72.2
POS008665,19,2024/12/14 09:51,C0073,,credit,351.02,31.2,28.97
POS008666,3,2024/04/26 19:41,C0014,CUST06774,DEBIT,837.74,134.62,77.62
POS008667,22,07/05/2024 10:36,C0476,,Mobile Pay,373.84,43.56,33.96
POS008668,26,2024-04-13 22:52:30,C0176,CUST07872,DEBIT,514.4,5.03,25.29
POS008669,10,02-13-2024 08:26 PM,C0147,CUST09237,Mobile Pay,235.35,59.2,21.35
POS008670,10,2024/12/13 20:33,C0041,CUST09381,Debit,776.69,150.35,71.45
POS008671,14,02-20-2024 03:43 PM,C0088,CUST06546,Mobile Pay,607.76,182.33,43.31
POS008672,28,2024/02/02 08:42,C0016,CUST04841,Cash,1056.13,0.53,104.19
POS008673,28,2024-08-21 00:00:18,C0249,CUST03724,Gift Card,424.92,35.91,44.28
POS008674,11,26/10/2024 02:06,C0216,CUST03747,CREDIT,857.7,69.07,85.61
POS008675,25,2024/09/24 16:13,C0019,,Credit,588.62,74.9,58.4
POS008676,4,2024-08-06,C0371,,DEBIT,713.84,65.09,80.57
POS008677,6,26/06/2024 22:15,C0122,CUST04926,credit,1224.46,46.54,120.1
POS008678,1,2024-12-28,C0166,CUST04593,DEBIT,509.43,125.67,50.81
POS008679,1,2024-10-08,C0311,,Mobile Pay,354.9,32.6,23.71
POS008680,5,2024/02/29 20:21,C0297,CUST06981,Debit,634.24,82.81,37.05
POS008681,1,09-15-2024 07:38 AM,C0071,CUST05553,CREDIT,823.95,180.87,75.02
POS008682,18,2024-09-13,C0155,CUST01288,Credit,308.21,39.52,29.69
POS008683,6,07-17-2024 07:38 AM,C0113,,DEBIT,1076.14,219.61,76.81
POS008684,19,11-12-2024 08:31 PM,C0164,,Debit,1051.64,104.71,79.71
POS008685,18,2024/10/06 05:09,,,Credit,294.04,24.44,30.54
POS008686,25,09-14-2024 10:36 PM,C0157,CUST08621,credit,359.99,107.48,34.2
POS008687,14,11/09/2024 16:09,C0298,CUST07412,CASH,478.47,33.96,55.02
POS008688,17,2024-01-23 14:36:35,,,Debit,142.32,10.94,7.05
POS008689,4,06/06/2024 13:37,C0320,,Mobile Pay,434.61,25.94,21.16
POS008690,13,2024-12-11,C0115,,Debit,781.83,137.44,59.9
POS008691,21,2024-07-11,C0331,CUST08927,CREDIT,660.36,22.48,59.28
POS008692,4,11-23-2024 08:53 AM,C0369,CUST08712,CASH,303.49,31.08,30.33
POS008693,18,09-26-2024 12:23 AM,C0050,,credit,853.91,138.48,61.09
POS008694,10,08-24-2024 02:33 AM,C0415,CUST00633,Credit,665.04,62.82,63.45
POS008695,25,11/04/2024 00:57,C0069,CUST07780,Cash,601.32,150.38,63.82
POS008696,4,08-25-2024 08:11 PM,C0144,CUST09023,Gift Card,576.06,44.29,28.18
POS008697,29,12-23-2024 04:57 PM,C0020,CUST00684,credit,328.78,67.64,19.5
POS008698,20,2024/09/15 09:46,C0376,CUST08259,CREDIT,1052.21,175.3,56.36
POS008699,10,25/07/2024 20:06,C0241,,Mobile Pay,551.83,124.07,55.61
POS008700,19,02-29-2024 06:32 AM,C0065,,credit,389.54,87.6,28.48
POS008701,22,10-04-2024 07:25 AM,C0217,CUST08280,DEBIT,516.36,43.99,46.02
POS008702,25,2024/05/08 17:31,C0045,CUST03240,credit,815.67,246.29,65.55
POS008703,5,2024/01/15 13:54,C0284,,credit,325.38,12.08,35.64
POS008704,29,2024-08-21,C0197,CUST02089,Mobile Pay,1007.69,71.38,108.57
POS008705,16,2024/05/15 22:15,C0027,CUST05419,Credit,612.14,24.08,32.83
POS008706,6,2024-05-26 01:52:37,C0287,CUST04672,Cash,553.93,92.78,34.45
POS020808,2,2024/04/10 14:51,,,CASH,1163.35,360.44,79.58
POS008708,30,17/10/2024 05:21,C0242,,Cash,1768.48,13.27,150.4
POS008709,28,2024-05-10,C0454,CUST08312,Gift Card,241.08,17.33,17.92
POS008710,2,29/01/2024 04:04,C0334,,credit,535.39,33.99,46.26
POS008711,7,2024-03-20,C0426,CUST04745,Cash,891.54,163.71,79.56
POS008712,4,2024-03-23 04:29:26,C0429,CUST08753,CASH,974.59,77.08,87.47
POS008713,14,01-04-2024 02:59 PM,C0333,CUST00058,Gift Card,886.59,44.9,53.75
POS008714,2,2024/09/09 15:06,C0314,,Debit,1163.39,155.98,56.4
POS008715,30,2024-05-06,C0162,,Mobile Pay,631.33,48.76,30.72
POS008716,24,2024-08-08 23:43:55,C0066,,CREDIT,295.5,77.6,33.63
POS008717,29,21/02/2024 20:10,C0231,,Mobile Pay,983.92,155.25,100.08
POS008718,20,05-23-2024 12:25 PM,C0367,,Credit,328.48,26.55,22.74
POS008719,12,2024-08-19,C0131,,DEBIT,1088.94,301.55,79.69
POS008720,17,2024-03-13 20:20:42,C0187,CUST01031,CREDIT,1136.68,217.2,65.02
POS008721,12,06-05-2024 06:58 PM,C0429,,Credit,1235.59,2.79,111.3
POS008722,22,2024/05/31 13:58,C0432,,DEBIT,776.69,143.66,49.09
POS008723,21,2024-03-19,,,credit,278.47,21.97,28.61
POS008724,14,2024/01/02 05:36,C0013,CUST07473,CASH,453.54,53.25,40.47
POS008725,23,21/11/2024 17:28,C0389,,Credit,532.92,82.69,59.4
POS008726,4,09-23-2024 05:38 PM,C0044,,Gift Card,934.51,79.61,63.48
POS008727,27,2024-08-09,C0217,CUST05633,Debit,792.82,229.85,80.13
POS008728,12,2024-12-25,C0297,CUST05804,Gift Card,555.44,63.0,34.99
POS008729,20,2024-02-24 21:28:10,C0205,CUST02697,Debit,892.41,110.56,97.53
POS008730,18,2024/12/28 11:22,C0398,CUST09571,Debit,467.73,118.29,47.6
POS008731,29,09/05/2024 12:27,,CUST00107,DEBIT,549.26,116.66,61.8
POS008732,18,05/12/2024 00:33,C0395,CUST08073,DEBIT,929.37,8.94,104.06
POS008733,14,2024-01-08 01:05:48,,CUST06807,Debit,477.73,32.59,36.64
POS008734,21,2024-03-02 23:51:04,C0470,CUST08924,Cash,1471.35,142.38,134.24
POS008735,11,21/08/2024 22:38,C0352,CUST03675,Mobile Pay,637.29,55.59,70.5
POS008736,4,2024/03/16 08:01,C0198,CUST06526,DEBIT,185.52,36.12,17.48
POS008737,18,2024/05/15 13:05,C0014,,Cash,440.01,68.04,43.75
POS008738,6,2024-10-20 14:41:51,C0104,CUST04483,Debit,351.07,65.63,37.21
POS008739,22,02-20-2024 02:12 AM,C0004,CUST03130,CREDIT,615.48,117.99,44.87
POS008740,21,2024-01-02 23:26:45,C0116,,Cash,1036.2,45.55,85.96
POS008741,22,11-12-2024 07:31 PM,C0081,CUST07026,CASH,843.27,48.44,83.9
POS008742,10,31/01/2024 02:51,C0176,,DEBIT,506.47,25.85,46.74
POS008743,12,05-17-2024 02:39 PM,C0463,CUST00509,Mobile Pay,1043.04,112.04,78.69
POS008744,27,2024/11/01 06:31,C0418,CUST06419,Mobile Pay,920.98,165.43,95.59
POS008745,20,2024/10/14 06:54,,,CREDIT,1397.94,4.24,147.95
POS008746,25,12-10-2024 01:58 AM,,CUST06507,DEBIT,864.82,75.51,45.34
POS008747,23,07-26-2024 11:44 AM,,CUST00708,Cash,1063.58,199.06,97.54
POS008748,5,09-12-2024 05:12 AM,C0159,CUST05318,DEBIT,1101.61,77.81,99.68
POS008749,16,2024-09-03 17:43:03,C0221,CUST00180,Gift Card,1637.2,101.52,187.46
POS008750,10,2024-09-30,C0264,CUST03077,Gift Card,1828.24,190.77,132.7
POS008751,24,2024-10-09 08:28:38,C0365,CUST06549,Cash,918.25,183.03,70.94
POS008752,19,2024/11/24 02:18,C0439,CUST02930,Debit,838.12,83.01,63.4
POS008753,4,2024-03-17,C0391,,credit,447.02,86.56,21.48
POS008754,16,2024/05/15 04:57,C0053,,CASH,648.8,41.94,46.15
POS008755,11,2024-06-02,C0247,CUST07517,credit,1115.82,257.33,78.65
POS008756,1,2024-05-12,C0356,,DEBIT,1173.11,4.94,104.48
POS008757,4,2024/09/25 10:59,C0444,,CASH,553.68,163.78,59.07
POS008758,1,2024-07-21,C0205,CUST04392,Credit,354.43,82.18,21.99
POS008759,17,06/03/2024 17:13,C0027,,credit,795.66,190.89,68.92
POS008760,16,21/04/2024 07:33,C0308,CUST05193,Gift Card,872.87,154.82,44.18
POS008761,1,03-13-2024 10:25 PM,C0278,,Gift Card,835.48,233.91,87.47
POS008762,29,08/02/2024 11:28,C0489,CUST03943,CASH,915.96,39.62,103.82
POS008763,8,11-07-2024 02:34 PM,C0022,,CREDIT,802.84,28.08,51.55
POS008764,27,09-26-2024 08:15 AM,C0082,CUST08441,Debit,464.44,139.94,33.51
POS008765,7,2024/07/29 18:04,C0244,CUST03402,Credit,660.46,139.03,38.61
POS008766,2,2024/12/20 06:01,C0129,,Mobile Pay,604.26,41.9,59.68
POS008767,20,07-25-2024 05:37 PM,C0267,,Mobile Pay,364.95,21.25,31.81
POS008768,15,11/06/2024 20:34,C0350,,CREDIT,622.53,5.25,50.72
POS008769,18,2024-12-01 07:42:39,C0067,CUST01421,Cash,432.99,98.27,26.95
POS008770,23,08/09/2024 07:52,C0004,CUST03426,CASH,1232.77,47.12,112.39
POS008771,30,21/02/2024 23:24,C0241,CUST07742,Debit,576.43,57.96,52.66
POS008772,3,02/02/2024 00:37,,,CREDIT,924.36,62.98,106.12
POS008773,14,02-18-2024 02:12 AM,C0286,CUST06051,Gift Card,571.68,31.41,64.34
POS008774,26,2024-11-24,C0310,CUST06678,Gift Card,442.28,100.23,47.1
POS008775,4,10-18-2024 01:22 PM,C0437,CUST02714,CASH,839.54,247.96,82.26
POS008776,29,03/08/2024 19:33,C0346,CUST03428,CASH,721.82,121.17,73.61
POS008777,14,2024-07-15,,CUST04617,CREDIT,493.76,52.39,32.62
POS008778,27,2024-03-22,C0037,CUST05651,CASH,957.85,205.79,93.57
POS008779,16,2024-04-19,C0356,CUST04495,Gift Card,1039.11,98.1,69.68
POS008780,22,2024-12-11 22:49:14,,,Credit,89.32,26.07,6.3
POS008781,28,16/08/2024 08:32,C0445,CUST03495,Debit,372.99,0.93,25.81
POS008782,12,08-02-2024 02:09 PM,C0350,,Credit,613.66,124.94,36.65
POS008783,4,2024/05/18 22:30,C0072,CUST02837,Credit,1092.47,173.15,113.34
POS008784,17,2024-10-19 11:34:43,C0337,,CREDIT,944.65,59.66,78.16
POS008785,15,2024-05-25,C0068,,CASH,1540.01,241.36,114.47
POS008786,18,2024/08/02 15:15,C0274,CUST01046,Cash,1669.35,270.61,161.1
POS008787,6,07/05/2024 11:37,C0497,CUST02214,Credit,982.77,140.17,53.84
POS008788,3,2024/07/20 22:48,C0186,,DEBIT,275.35,41.6,25.61
POS008789,16,2024/08/13 05:15,C0351,CUST06860,DEBIT,323.32,91.19,20.84
POS008790,15,2024/11/14 16:42,C0466,,Credit,915.69,102.42,67.91
POS008791,7,05-03-2024 11:01 AM,C0357,,CREDIT,180.65,23.86,9.28
POS008792,11,12-20-2024 04:28 AM,C0320,CUST00551,Debit,493.84,30.12,46.27
POS008793,2,2024-08-20,C0312,CUST03311,CASH,526.35,68.54,53.56
POS008794,29,29/04/2024 04:52,C0494,,DEBIT,679.18,88.82,75.18
POS008795,24,11-20-2024 10:44 AM,C0496,,Debit,736.7,107.19,43.97
POS008796,20,24/10/2024 15:04,C0020,CUST09945,Debit,130.16,15.89,12.7
POS008797,30,08-15-2024 10:54 PM,C0032,,Mobile Pay,507.99,86.26,41.63
POS008798,27,2024-08-31 17:46:03,C0411,CUST06742,CASH,685.86,54.02,36.99
POS008799,21,2024-10-26 18:12:17,,CUST05582,CASH,576.44,4.09,40.09
POS008800,16,12-12-2024 05:16 AM,C0068,,Gift Card,1037.15,119.82,90.04
POS008801,29,09-19-2024 09:11 AM,C0235,CUST01039,Debit,439.93,89.8,50.43
POS008802,15,2024-06-24,C0423,CUST01843,DEBIT,480.44,73.85,50.33
POS008803,27,2024-04-23,C0119,CUST01367,Gift Card,1289.95,12.17,112.28
POS008804,11,2024-11-02,C0245,CUST00214,Credit,1915.59,91.81,204.94
POS008805,28,2024-03-20,C0088,CUST06464,Credit,1282.45,55.87,142.26
POS008806,6,2024/06/15 07:15,,CUST01875,Credit,1231.92,64.91,100.84
POS008807,6,2024-03-30,C0211,,credit,856.56,58.09,44.89
POS008808,5,09-27-2024 07:59 PM,,CUST07979,credit,537.77,93.34,36.28
POS008809,30,2024-08-02,C0498,,Credit,509.19,137.62,47.0
POS008810,29,07/01/2024 04:51,C0166,,credit,725.15,202.99,75.89
POS008811,9,05/01/2024 01:24,C0049,CUST04970,Mobile Pay,497.69,126.22,51.54
POS008812,13,2024-01-23,C0258,CUST04107,Gift Card,1082.3,52.94,63.08
POS008813,23,10/08/2024 19:01,C0443,CUST07596,CASH,180.08,36.34,19.5
POS008814,19,2024/12/28 19:37,C0024,CUST09143,credit,791.24,147.97,40.97
POS008815,1,11-21-2024 05:49 AM,C0319,,Mobile Pay,1086.23,45.15,105.36
POS008816,6,2024/12/14 19:31,C0270,,Gift Card,1161.19,81.54,85.08
POS008817,10,2024-06-10 07:28:17,,,Mobile Pay,338.77,64.37,28.46
POS008818,9,2024-11-09,C0150,,Credit,1055.08,60.99,73.6
POS008819,14,18/06/2024 19:14,C0266,,Mobile Pay,1062.97,34.13,66.4
POS008820,29,03-31-2024 02:38 PM,C0162,CUST04986,Cash,583.38,146.38,56.49
POS017021,15,2024/05/01 08:42,C0112,CUST02223,Debit,508.21,87.0,52.63
POS008822,14,2024/07/14 02:26,C0017,CUST09046,CREDIT,1150.3,187.79,67.0
POS008823,20,08/12/2024 14:13,C0326,,DEBIT,738.82,34.6,62.72
POS008824,11,15/03/2024 00:16,C0336,CUST05803,credit,306.84,64.67,16.22
POS008825,14,2024-12-15,C0007,CUST06204,CREDIT,678.21,171.85,42.91
POS008826,8,03-02-2024 08:44 PM,C0117,CUST09990,Cash,777.37,194.56,72.7
POS008827,10,22/01/2024 00:51,C0005,CUST07116,Gift Card,636.65,35.09,68.74
POS008828,18,2024-10-12 13:37:23,C0378,CUST00030,Cash,771.68,227.79,75.5
POS013552,16,15/01/2024 22:10,C0395,CUST03809,Mobile Pay,257.53,14.51,15.16
POS008830,28,2024-04-03 01:03:00,C0007,CUST01793,Credit,253.03,74.4,23.58
POS008831,18,2024-01-26,C0058,CUST00061,Debit,496.17,6.74,41.73
POS008832,28,2024-10-05 16:30:32,C0457,,Gift Card,749.88,30.79,42.55
POS008833,17,2024/10/24 05:27,C0409,,CASH,191.59,18.07,18.85
POS008834,6,2024/05/24 04:38,C0114,CUST00810,Gift Card,1482.03,10.74,126.65
POS008835,19,15/02/2024 10:42,C0090,CUST00841,Cash,766.41,49.78,71.81
POS008836,18,2024-12-04,C0033,CUST08686,Gift Card,394.2,113.33,32.95
POS008837,11,06-08-2024 08:50 AM,C0136,CUST04773,CASH,765.31,126.59,78.71
POS008838,13,2024-01-30,C0137,,Credit,270.92,42.26,28.49
POS008839,27,2024/11/10 00:00,C0051,CUST01108,CASH,427.32,49.33,29.54
POS008840,21,2024-02-01 19:28:46,C0236,CUST04169,Debit,577.84,26.85,50.77
POS008841,1,2024-03-23,C0179,,Credit,1076.69,127.91,57.66
POS008842,12,2024/05/16 05:13,C0039,,Mobile Pay,701.53,183.06,43.6
POS008843,25,2024/03/03 07:59,C0351,CUST08423,CREDIT,978.43,59.3,61.89
POS008844,12,12/02/2024 21:17,C0450,CUST05339,Debit,982.04,211.93,96.54
POS008845,15,2024-10-23,C0368,,Cash,575.42,96.47,49.04
POS008846,27,09-10-2024 04:35 AM,C0155,CUST01630,Mobile Pay,639.38,45.73,45.09
POS008847,25,2024-02-22,C0059,CUST03257,CASH,314.07,73.23,22.97
POS008848,5,2024-05-13 07:40:18,C0238,CUST03263,Cash,1171.73,177.06,100.06
POS008849,19,2024/04/27 04:37,C0474,CUST05490,Cash,876.84,31.53,55.33
POS008850,9,19/11/2024 12:15,,,Credit,114.01,29.5,8.37
POS008851,1,19/07/2024 23:55,C0430,CUST00704,Mobile Pay,373.32,15.31,24.69
POS008852,30,06-02-2024 09:55 AM,C0328,CUST08076,Mobile Pay,467.99,78.08,39.16
POS008853,27,25/10/2024 16:36,C0256,CUST03576,Debit,1014.56,137.13,100.67
POS008854,7,2024-11-12,C0267,CUST02545,Cash,838.89,134.84,45.14
POS008855,25,2024-10-11,C0355,,credit,825.94,98.98,64.59
POS008856,12,13/06/2024 17:01,C0402,,Cash,458.52,18.58,22.16
POS008857,26,2024-04-20 02:46:12,C0434,,DEBIT,712.8,10.3,78.36
POS008858,24,2024/09/16 10:42,,,CREDIT,1117.04,46.52,93.71
POS008859,20,2024-04-04 20:26:08,C0482,CUST04034,CREDIT,502.37,50.14,51.91
POS008860,10,2024/07/05 14:11,C0166,CUST06952,CASH,586.83,139.34,51.74
POS008861,1,2024/03/01 18:43,C0460,CUST01979,CASH,720.26,76.99,55.32
POS008862,1,10-02-2024 03:52 AM,C0173,CUST05809,DEBIT,1266.5,185.75,69.71
POS008863,21,2024/10/06 12:07,,CUST05349,CREDIT,777.86,34.7,72.86
POS008864,3,2024-01-26,C0442,CUST00245,CASH,1295.39,252.97,88.02
POS008865,22,2024-02-29 11:18:30,,,Mobile Pay,787.66,121.82,41.48
POS008866,15,2024-02-01 07:40:29,C0057,,DEBIT,640.55,121.98,38.74
POS004085,21,2024-03-09 22:29:04,,CUST06315,CASH,899.94,103.75,70.73
POS008868,30,2024-01-05,C0242,CUST09135,CREDIT,443.89,135.31,28.57
POS008869,25,2024/06/28 18:17,C0495,CUST06461,Cash,1008.47,17.58,60.24
POS008870,11,2024-11-28 22:37:36,C0386,CUST02955,Gift Card,335.1,51.31,36.49
POS008871,23,2024-06-09 21:03:38,C0412,CUST05517,Debit,512.57,94.72,29.53
POS008872,29,11-16-2024 09:56 PM,C0397,,CREDIT,1464.66,204.39,102.51
POS008873,13,25/03/2024 07:00,,,Cash,666.06,122.59,58.92
POS008874,25,2024-11-28,C0104,,CASH,221.2,39.34,24.99
POS008875,17,2024-09-30,C0439,,CREDIT,992.1,32.76,83.65
POS008876,10,2024-10-30,C0209,CUST04347,DEBIT,691.97,201.71,79.48
POS008877,3,2024-12-02,C0248,CUST06261,credit,518.64,94.15,52.86
POS008878,28,2024-03-14,C0158,,CASH,116.8,18.2,7.44
POS008879,24,2024-01-02 06:09:00,C0457,,Credit,586.2,162.45,67.11
POS008880,6,15/11/2024 03:21,C0160,CUST08305,Debit,1457.61,426.78,122.64
POS008881,25,2024-10-26 22:35:06,C0017,,Gift Card,737.09,97.91,56.06
POS008882,28,2024/01/07 02:11,C0459,,Debit,1381.88,71.89,134.53
POS008883,13,01-04-2024 10:09 PM,C0459,,credit,595.18,53.58,37.46
POS008884,20,03/03/2024 14:06,C0027,CUST09799,Cash,1062.25,309.8,92.06
POS008885,27,18/06/2024 09:00,C0461,,Mobile Pay,529.97,11.57,36.1
POS008886,21,2024/10/03 13:36,C0111,,CASH,521.72,45.59,38.99
