return_id,original_transaction_or_order_id,product_id,return_date,return_reason,refund_amount,quantity_returned,return_channel
RET001422,POS019045,190,08/05/2024,Changed mind,57.36,2,pos
RET001423,POS028776,40,2024-05-30,Defective,25.15,2,ECOM
RET001424,POS008614,92,12/12/2024,Damaged,159.33,1,ECOM
RET001425,ECOM005119,105,05-09-2024,Size issue,70.54,2,POS
RET001426,ECOM000455,224,01-27-2024,N/A,45.56,3,ecom
RET001427,ECOM004739,42,2024-07-26,Size issue,170.44,1,POS
RET001428,ECOM007375,99,2024-02-05,Late delivery,158.74,1,ECOM
RET001429,POS029419,39,23/10/2024,Changed mind,81.91,1,POS
RET001430,POS016495,161,19/07/2024,Changed mind,158.68,1,POS
RET001431,POS004712,371,2024-05-01,Changed mind,97.96,1,ecom
RET001432,POS026316,16,09-20-2024,Late delivery,50.44,1,pos
RET001433,POS010179,258,02/11/2024,Damaged,53.05,2,ecom
RET001434,ECOM002946,228,2024-02-25,Size issue,126.82,3,ecom
RET001435,POS020142,64,10/10/2024,Damaged,156.77,2,POS
RET001436,POS005818,489,2024-09-21,Changed mind,86.35,3,POS
RET001437,ECOM014084,221,2024-03-12,N/A,110.59,2,ECOM
RET001438,ECOM004770,417,12/03/2024,Late delivery,169.92,1,ECOM
RET001439,POS010026,107,21/06/2024,Changed mind,167.28,1,ECOM
RET001440,POS027493,454,05-16-2024,Damaged,43.58,1,ecom
RET001441,POS007126,430,17/07/2024,Defective,145.39,2,ecom
RET001442,ECOM014262,427,12-13-2024,Changed mind,20.96,1,ECOM
RET001443,POS000183,123,21/12/2024,Late delivery,90.33,1,ECOM
RET001444,POS011231,97,,Size issue,49.96,2,ecom
RET001445,POS003685,406,15/04/2024,Size issue,63.02,2,pos
RET001446,POS026013,255,31/08/2024,Late delivery,175.66,3,ECOM
RET001447,POS004326,105,2024-07-26,Size issue,130.53,3,pos
RET001448,POS007414,145,01-28-2024,Size issue,24.35,1,POS
RET001449,POS013349,179,2024-04-28,asdf123,63.87,2,pos
RET001450,POS020153,236,18/07/2024,Defective,10.97,2,ECOM
RET001451,POS000003,438,07-14-2024,???,26.63,2,POS
RET001452,POS029976,52,05-13-2024,Defective,184.75,1,pos
RET001453,POS029976,251,2024-09-03,Size issue,177.22,1,pos
RET001454,POS017072,439,12-30-2024,Size issue,32.2,3,pos
RET001455,ECOM000255,332,04-19-2024,???,150.37,1,POS
RET001456,POS025056,135,27/12/2024,Late delivery,59.12,3,pos
RET001457,ECOM012591,33,08-11-2024,Late delivery,192.78,2,POS
RET001458,POS014606,148,03/07/2024,Changed mind,135.07,3,ecom
RET001459,POS000045,426,2024-09-10,Size issue,89.93,3,ecom
RET001460,POS025424,500,03-19-2024,Defective,83.61,1,ECOM
RET001461,ECOM001024,139,08-17-2024,Late delivery,25.39,3,ecom
RET001462,POS016514,359,04-26-2024,Changed mind,46.04,2,ecom
RET001463,POS027386,27,,Damaged,40.95,3,POS
RET001464,ECOM002238,77,11-20-2024,???,75.18,2,ecom
RET001465,ECOM003658,468,01/02/2024,Size issue,139.03,2,ECOM
RET001466,POS014674,80,03-10-2024,Changed mind,139.98,3,pos
RET001467,POS018551,384,2024-06-03,Late delivery,44.71,3,ECOM
RET001468,POS007746,189,23/02/2024,Damaged,28.09,3,pos
RET001469,POS006612,117,02-25-2024,???,49.04,1,POS
RET001470,POS014868,396,2024-04-06,Size issue,41.19,1,pos
RET001471,POS019688,164,2024-02-18,Defective,28.21,3,POS
RET001472,POS028298,180,2024-04-27,Late delivery,125.0,2,ECOM
RET001473,POS013967,325,26/06/2024,lorem ipsum,191.43,1,pos
RET001474,ECOM001727,83,2024-01-06,Size issue,78.51,2,POS
RET001475,POS001946,273,06-03-2024,Damaged,101.18,2,ecom
RET001476,POS006429,320,23/08/2024,Defective,32.77,1,ecom
RET001477,ECOM013665,366,04-29-2024,Defective,33.68,2,pos
RET001478,ECOM003651,271,16/01/2024,Late delivery,43.39,1,ECOM
RET001479,ECOM010567,389,2024-03-22,Changed mind,177.23,2,ecom
RET001480,ECOM000865,336,06-21-2024,Changed mind,103.86,3,POS
RET001481,POS016512,327,2024-05-05,Damaged,121.49,3,POS
RET001482,ECOM007076,163,30/09/2024,Damaged,40.38,3,pos
RET001483,ECOM001165,400,30/11/2024,Size issue,28.94,1,pos
RET001484,ECOM003627,260,04-28-2024,Damaged,86.55,2,ECOM
RET001485,ECOM006787,45,05/11/2024,Damaged,18.59,2,POS
RET001486,ECOM002530,278,07/05/2024,Defective,34.85,2,ecom
RET001487,ECOM008243,479,2024-06-22,Damaged,39.86,2,ecom
RET001488,POS015957,316,15/12/2024,,19.61,2,ECOM
RET001489,ECOM007544,89,09/12/2024,Defective,15.34,1,ecom
RET001490,POS018979,34,2024-10-06,Late delivery,149.13,1,ecom
RET001491,ECOM008184,169,11-27-2024,Damaged,55.83,3,POS
RET001492,ECOM006403,34,26/11/2024,Changed mind,51.96,3,POS
RET001493,POS007896,210,01-18-2024,,69.16,1,pos
RET001494,POS015797,400,25/03/2024,lorem ipsum,75.57,2,ECOM
RET001495,POS003635,256,08-02-2024,Defective,58.25,1,ECOM
RET001496,POS002474,128,2024-06-30,Damaged,36.29,1,pos
RET001497,POS010640,193,10/12/2024,Damaged,51.63,3,pos
RET001498,ECOM013153,73,07-22-2024,Changed mind,130.8,1,ECOM
RET001499,ECOM005340,326,2024-12-24,Defective,122.96,1,POS
RET001500,POS017211,163,,Late delivery,180.7,3,ECOM
RET001501,ECOM005377,257,2024-06-29,Damaged,82.4,3,pos
RET001502,ECOM006520,444,03/03/2024,Size issue,86.65,2,pos
RET001503,POS018331,221,2024-12-26,Size issue,111.66,1,ECOM
RET001504,POS028972,252,2024-11-20,Changed mind,132.01,2,ecom
RET001505,POS025862,126,03-30-2024,Late delivery,198.55,1,POS
RET001506,POS028226,303,13/06/2024,Defective,85.4,1,ecom
RET001507,ECOM009892,292,04-27-2024,Damaged,170.02,2,POS
RET001508,ECOM011295,290,02/02/2024,Size issue,48.48,3,ecom
RET001509,ECOM002670,253,02-28-2024,Defective,96.87,2,pos
RET001510,ECOM005965,239,01/09/2024,Late delivery,73.52,3,ecom
RET001511,POS007169,197,11/10/2024,Late delivery,52.54,3,POS
RET001512,POS005341,10,03-31-2024,Late delivery,161.19,1,POS
RET001513,ECOM012952,279,02-09-2024,Late delivery,130.48,2,ECOM
RET001514,POS023880,8,30/06/2024,Damaged,129.18,1,POS
RET001515,ECOM004671,69,2024-05-28,Changed mind,187.7,1,ecom
RET001516,ECOM005154,421,2024-05-10,,88.35,3,pos
RET001517,POS022171,123,2024-11-09,Changed mind,60.49,3,ECOM
RET001518,ECOM005312,118,27/03/2024,Changed mind,158.19,2,ECOM
RET001519,ECOM008278,40,02-23-2024,Defective,178.46,3,ECOM
RET001520,POS028107,286,18/11/2024,Defective,14.3,3,POS
RET001521,POS023867,408,2024-07-08,Late delivery,173.33,2,pos
RET001522,POS022899,137,09-03-2024,Changed mind,164.6,3,ECOM
RET001523,POS017658,106,10-10-2024,Late delivery,131.87,2,pos
RET001524,POS015619,305,2024-11-24,Changed mind,84.13,3,ECOM
RET001525,ECOM009755,488,2024-01-02,,198.64,1,pos
RET001526,POS021827,113,03/06/2024,Late delivery,41.8,3,ecom
RET001527,POS023388,478,09/10/2024,Changed mind,25.79,1,ECOM
RET001528,ECOM005347,154,2024-03-03,Damaged,81.08,3,pos
RET001529,ECOM011177,328,11-15-2024,Size issue,37.31,2,ECOM
RET001530,ECOM014968,491,24/10/2024,Changed mind,23.53,3,POS
RET001531,POS017560,315,29/03/2024,Damaged,79.52,1,ecom
RET001532,POS026755,99,03-26-2024,Damaged,15.12,1,POS
RET001533,POS014526,91,11/05/2024,Defective,139.81,2,POS
RET001534,POS020309,435,03-31-2024,Defective,163.09,3,POS
RET001535,POS010378,471,09-07-2024,Late delivery,89.91,3,ECOM
RET001536,POS017740,13,16/02/2024,???,120.06,1,pos
RET001537,POS027290,148,08-05-2024,Damaged,127.7,2,POS
RET001538,POS028755,489,2024-04-09,Defective,147.34,2,pos
RET001539,POS004194,115,30/03/2024,Defective,146.86,3,pos
RET001540,ECOM003837,201,2024-02-15,Damaged,168.84,3,POS
RET001541,ECOM004555,45,26/06/2024,Late delivery,106.14,3,POS
RET001542,ECOM011549,210,2024-07-16,Late delivery,12.92,3,POS
RET001543,POS018212,376,06/10/2024,Defective,72.13,2,ECOM
RET001544,POS010533,84,05-13-2024,Late delivery,109.83,2,POS
RET001545,POS000210,308,24/10/2024,Late delivery,149.57,1,POS
RET001546,POS018278,311,11-13-2024,Size issue,36.48,2,POS
RET001547,POS026142,166,2024-09-01,Changed mind,116.59,1,pos
RET001548,POS016915,189,01-03-2024,???,55.12,2,ecom
RET001549,ECOM012536,177,28/11/2024,Defective,115.26,3,ecom
RET001550,POS022535,272,2024-07-02,Defective,90.06,2,ecom
RET001551,POS016659,39,03-07-2024,???,180.31,1,ECOM
RET001552,POS016786,224,06/12/2024,Late delivery,54.3,3,ecom
RET001553,ECOM002444,306,22/02/2024,Changed mind,90.34,3,pos
RET001554,POS007060,263,07/03/2024,Late delivery,89.12,2,ecom
RET001555,ECOM007797,50,30/03/2024,Size issue,111.0,1,pos
RET001556,POS006488,149,05-18-2024,Changed mind,197.62,1,pos
RET001557,POS016960,326,2024-09-26,N/A,133.45,2,POS
RET001558,POS004887,385,04-08-2024,Damaged,130.98,2,POS
RET001559,POS006825,178,08-27-2024,Defective,68.41,1,ECOM
RET001560,POS001533,457,05-01-2024,Defective,76.59,1,ECOM
RET001561,ECOM003358,239,2024-12-10,Defective,17.43,2,ECOM
RET001562,ECOM011524,111,02-19-2024,Damaged,167.5,3,ecom
RET001563,ECOM002745,327,2024-10-22,Late delivery,97.85,2,pos
RET001564,ECOM008119,323,2024-11-15,Changed mind,52.86,1,POS
RET001565,POS026213,106,2024-06-29,Damaged,85.76,1,pos
RET001566,POS014372,6,05-26-2024,Late delivery,103.43,2,ECOM
RET001567,POS015003,6,20/07/2024,Size issue,93.13,1,ECOM
RET001568,POS011116,179,07-10-2024,lorem ipsum,185.82,3,ECOM
RET001569,ECOM006538,9,17/01/2024,Changed mind,42.29,1,POS
RET001570,ECOM010109,60,07/10/2024,Size issue,146.57,3,pos
RET001571,POS016122,43,09-08-2024,Damaged,144.29,1,ecom
RET001572,POS013312,492,03-17-2024,lorem ipsum,145.61,3,ecom
RET001573,POS007312,440,2024-12-16,Defective,24.65,3,pos
RET001574,ECOM004659,153,17/06/2024,Size issue,65.73,1,ecom
RET001575,POS003623,346,2024-06-17,Late delivery,190.92,3,ECOM
RET001576,POS014790,335,02/01/2024,Changed mind,56.64,2,POS
RET001577,POS020174,338,25/06/2024,Defective,138.78,1,pos
RET001578,POS026480,262,2024-05-26,Size issue,59.97,2,ecom
RET001579,POS010052,231,07-30-2024,Defective,85.62,2,pos
RET001580,ECOM002939,297,2024-11-09,Changed mind,188.52,1,ecom
RET001581,POS002221,105,08-27-2024,Changed mind,196.77,1,pos
RET001582,POS021047,65,2024-12-08,Changed mind,164.01,2,ECOM
RET001583,ECOM011971,485,11-18-2024,Changed mind,127.62,2,ECOM
RET001584,POS005502,284,05/11/2024,???,56.53,3,ecom
RET001585,POS007738,123,31/01/2024,Size issue,68.47,3,ecom
RET001586,POS000635,47,12-23-2024,Size issue,94.12,3,pos
RET001587,ECOM004758,122,2024-08-18,Damaged,68.59,2,POS
RET001588,POS007767,47,05-26-2024,lorem ipsum,128.94,1,pos
RET001589,POS000587,373,12/10/2024,Changed mind,39.56,1,POS
RET001590,POS016751,267,2024-08-07,Changed mind,142.4,3,ecom
RET001591,POS005977,121,07/10/2024,Changed mind,133.52,2,ECOM
RET001592,POS000269,71,10-22-2024,Size issue,150.49,1,pos
RET001593,ECOM000874,65,2024-07-24,Size issue,190.6,2,pos
RET001594,ECOM006067,439,2024-01-14,Size issue,150.48,2,ECOM
RET001595,POS009434,146,02-21-2024,Changed mind,68.7,2,ecom
RET001596,ECOM008446,160,12-05-2024,Size issue,67.66,2,POS
RET001597,POS027283,253,2024-01-19,Size issue,120.44,3,POS
RET001598,POS000500,299,2024-04-25,Changed mind,193.84,3,pos
RET001599,POS015538,423,2024-06-01,Changed mind,101.73,1,ecom
RET001600,POS001054,165,05/07/2024,Defective,10.39,2,POS
RET001601,POS005386,446,2024-12-18,Changed mind,88.25,2,POS
RET001602,POS022493,280,2024-09-20,Damaged,63.71,2,pos
RET001603,POS018729,260,06-21-2024,Changed mind,122.17,3,pos
RET001604,POS024346,402,08-11-2024,Damaged,183.21,3,POS
RET001605,POS027995,279,2024-01-14,Changed mind,18.54,1,ecom
RET001606,POS005640,70,2024-11-14,Defective,64.02,1,ECOM
RET001607,POS029996,428,2024-06-09,Changed mind,146.56,2,ecom
RET001608,ECOM011737,410,18/04/2024,lorem ipsum,14.59,2,pos
RET001609,ECOM007176,365,10-31-2024,asdf123,49.3,2,ECOM
RET001610,POS010306,261,2024-03-02,Changed mind,23.31,1,ECOM
RET001611,ECOM011597,42,2024-10-16,Damaged,182.66,2,POS
RET001612,POS023934,172,04/05/2024,Damaged,186.13,2,POS
RET001613,ECOM005501,254,08/02/2024,Size issue,170.25,1,pos
RET001614,POS017915,408,2024-08-11,asdf123,70.44,2,POS
RET001615,POS021284,228,04-29-2024,Defective,190.76,2,ecom
RET001616,ECOM006481,371,09/11/2024,Changed mind,13.54,3,pos
RET001617,POS020073,220,06-04-2024,Changed mind,117.46,3,ECOM
RET001618,POS023657,155,09-26-2024,Changed mind,78.16,1,pos
RET001619,ECOM013396,426,11-14-2024,Changed mind,97.32,2,ECOM
RET001620,ECOM009790,143,,Defective,74.02,1,ECOM
RET001621,POS009421,210,17/10/2024,???,198.46,3,pos
RET001622,POS009368,270,,Damaged,48.35,2,ecom
RET001623,POS013455,498,2024-09-09,Damaged,160.29,1,ecom
RET001624,POS008793,155,25/05/2024,Late delivery,38.43,1,pos
RET001625,ECOM007823,453,29/07/2024,Late delivery,120.25,2,POS
RET001626,POS007733,235,09-03-2024,Late delivery,68.39,1,POS
RET001627,POS010657,307,09/04/2024,Damaged,126.27,1,POS
RET001628,POS007038,393,2024-11-06,Changed mind,166.5,3,ECOM
RET001629,ECOM013426,297,01/04/2024,Defective,166.19,1,ECOM
RET001630,ECOM011621,454,07-24-2024,Damaged,76.67,1,POS
RET001631,ECOM000591,253,2024-07-18,Changed mind,41.94,1,ECOM
RET001632,POS005826,175,29/05/2024,Size issue,34.16,1,pos
RET001633,ECOM001806,108,2024-12-20,Defective,54.94,1,ecom
RET001634,ECOM012769,300,2024-06-22,Size issue,181.56,3,POS
RET001635,POS008417,106,2024-12-18,Late delivery,13.64,2,POS
RET001636,POS014862,221,11-24-2024,Size issue,109.38,3,POS
RET001637,ECOM009753,133,2024-06-30,???,42.87,3,ecom
RET001638,POS023939,10,21/06/2024,Changed mind,52.47,2,ecom
RET001639,POS007625,23,11/09/2024,Damaged,74.71,1,ecom
RET001640,POS008251,88,08-09-2024,Defective,125.41,3,POS
RET001641,POS027468,332,08-24-2024,Size issue,18.61,2,POS
RET001642,ECOM010547,283,05-27-2024,Size issue,72.92,2,POS
RET001643,POS029720,64,06-22-2024,Damaged,33.2,2,ecom
RET001644,POS004956,478,07-27-2024,Late delivery,179.26,1,pos
RET001645,ECOM012532,366,2024-03-28,N/A,111.44,3,ecom
RET001646,ECOM005160,274,03/09/2024,Damaged,85.83,1,POS
RET001647,POS003333,25,22/05/2024,N/A,130.83,2,POS
RET001648,POS016713,305,10/01/2024,Defective,12.44,2,ECOM
RET001649,ECOM012224,148,30/08/2024,Defective,162.53,1,ECOM
RET001650,ECOM008729,42,11-27-2024,Damaged,185.14,2,pos
RET001651,POS016944,181,13/10/2024,Size issue,20.07,1,ecom
RET001652,POS000118,459,07/05/2024,asdf123,104.48,3,POS
RET001653,ECOM008580,6,01/02/2024,Defective,84.15,3,ECOM
RET001654,ECOM000931,100,02/09/2024,Late delivery,97.1,1,ecom
RET001655,POS016677,496,2024-06-07,Late delivery,64.24,2,POS
RET001656,POS024722,56,2024-07-22,Changed mind,97.02,1,ecom
RET001657,ECOM002453,245,2024-06-17,Defective,62.12,1,pos
RET001658,ECOM004821,389,04-06-2024,Size issue,77.99,2,pos
RET001659,ECOM011681,239,29/11/2024,Changed mind,39.57,3,pos
RET001660,POS027092,60,09/06/2024,Changed mind,168.88,3,POS
RET001661,ECOM013790,134,07-14-2024,Changed mind,50.08,2,POS
RET001662,POS013962,195,31/10/2024,Size issue,106.25,2,ecom
RET001663,POS002089,363,2024-06-12,Late delivery,65.98,1,ECOM
RET001664,POS002518,485,2024-08-18,Changed mind,193.94,3,POS
RET001665,POS007735,268,03/06/2024,Late delivery,95.95,1,ECOM
RET001666,ECOM000989,360,12/11/2024,Late delivery,112.52,3,ecom
RET001667,POS019760,5,29/08/2024,Defective,75.33,1,ecom
RET001668,ECOM003111,352,03-10-2024,asdf123,105.87,2,ECOM
RET001669,ECOM009481,360,2024-01-13,Changed mind,51.32,1,POS
RET001670,ECOM013118,475,,Late delivery,183.51,2,ECOM
RET001671,POS017203,119,13/08/2024,Changed mind,183.95,2,pos
RET001672,ECOM013159,328,15/09/2024,lorem ipsum,179.23,1,POS
RET001673,POS005460,355,05-10-2024,Size issue,166.68,2,pos
RET001674,ECOM002503,286,2024-07-22,Late delivery,160.31,3,ECOM
RET001675,ECOM002852,224,05-20-2024,Defective,45.04,2,ecom
RET001676,POS015069,387,2024-02-26,Changed mind,60.76,3,ECOM
RET001677,POS012200,198,10/08/2024,Damaged,152.14,3,ecom
RET001678,ECOM004723,44,2024-06-07,Size issue,136.59,1,pos
RET001679,POS024096,410,09/02/2024,Changed mind,86.11,3,pos
RET001680,POS011099,435,10-18-2024,,68.5,1,ECOM
RET001681,POS020377,158,08-16-2024,Damaged,77.81,3,ecom
RET001682,POS001363,144,,Damaged,151.92,3,POS
RET001683,POS024622,276,10/11/2024,Damaged,177.06,3,ECOM
RET001684,POS015828,12,12/11/2024,Size issue,69.38,2,POS
RET001685,POS028993,22,2024-04-20,Changed mind,31.35,3,ECOM
RET001686,ECOM014407,253,16/03/2024,Defective,136.15,3,POS
RET001687,POS025037,75,03/01/2024,N/A,193.78,3,ECOM
RET001688,POS023932,492,02-15-2024,Damaged,74.13,1,ECOM
RET001689,POS011202,242,01-27-2024,Changed mind,21.81,2,ecom
RET001690,POS003473,351,28/09/2024,Size issue,180.54,1,pos
RET001691,ECOM010520,316,12-05-2024,Size issue,33.93,2,pos
RET001692,POS006432,316,04-10-2024,Defective,84.82,1,ecom
RET001693,ECOM011104,167,2024-02-23,Changed mind,158.8,1,pos
RET001694,ECOM003648,112,02-25-2024,???,36.35,1,ECOM
RET001695,ECOM006174,131,11-26-2024,Defective,61.34,3,pos
RET001696,POS003006,398,2024-11-03,Size issue,105.29,2,pos
RET001697,POS007070,455,09/06/2024,Damaged,111.76,3,pos
RET001698,POS026353,305,2024-11-25,Late delivery,171.46,2,pos
RET001699,ECOM008695,247,17/04/2024,Damaged,132.59,1,ECOM
RET001700,POS019136,196,07-27-2024,Late delivery,146.61,1,pos
RET001701,POS007687,28,07-28-2024,Changed mind,140.83,3,ecom
RET001702,ECOM005896,72,04-02-2024,Damaged,34.79,3,pos
RET001703,POS022126,17,2024-11-12,Defective,14.69,2,ecom
RET001704,POS028516,423,07-31-2024,Size issue,88.81,3,POS
RET001705,POS002404,7,04-08-2024,Defective,56.21,1,ecom
RET001706,ECOM003446,105,2024-10-23,Damaged,132.66,1,POS
RET001707,ECOM006637,481,09/11/2024,,197.33,1,POS
RET001708,ECOM007129,244,09-30-2024,Damaged,56.02,3,POS
RET001709,POS028257,252,09/02/2024,Changed mind,109.65,1,ecom
RET001710,POS022493,413,22/05/2024,Defective,122.92,2,pos
RET001711,ECOM005303,325,06-22-2024,lorem ipsum,176.35,2,ECOM
RET001712,ECOM011118,311,2024-03-02,Changed mind,98.05,2,pos
RET001713,ECOM011659,439,31/10/2024,Size issue,136.75,3,pos
RET001714,POS012754,24,2024-03-25,Damaged,155.96,3,POS
RET001715,ECOM001813,210,06-21-2024,Size issue,166.66,1,POS
RET001716,ECOM009039,358,06-01-2024,Defective,14.36,3,pos
RET001717,POS015590,318,10-23-2024,Late delivery,23.98,3,ecom
RET001718,POS020299,108,2024-08-23,Changed mind,165.98,1,ecom
RET001719,POS024617,317,05-19-2024,Changed mind,89.1,3,ECOM
RET001720,POS007304,336,22/09/2024,Changed mind,77.25,3,ecom
RET001721,POS013123,81,2024-07-21,???,172.46,2,ecom
RET001722,POS023450,346,10/06/2024,Size issue,90.17,2,POS
RET001723,ECOM009349,334,04-28-2024,Damaged,165.76,3,pos
RET001724,ECOM011561,264,2024-06-27,Size issue,80.57,1,POS
RET001725,ECOM004783,114,2024-11-25,Late delivery,144.03,3,pos
RET001726,ECOM002296,222,24/06/2024,Damaged,28.33,2,pos
RET001727,POS016270,281,12-21-2024,Defective,35.14,3,POS
RET001728,POS019827,147,08-23-2024,Changed mind,36.18,3,ECOM
RET001729,POS013553,484,2024-07-26,Size issue,115.3,1,ecom
RET001730,POS010927,305,03-07-2024,Size issue,21.46,3,pos
RET001731,ECOM008917,261,04/11/2024,Late delivery,20.09,3,pos
RET001732,POS014432,359,04/04/2024,Defective,89.77,2,ecom
RET001733,ECOM007869,11,04/07/2024,Changed mind,182.34,1,pos
RET001734,POS011135,203,05-17-2024,Late delivery,53.86,1,ECOM
RET001735,POS020995,210,2024-10-25,Changed mind,79.69,2,POS
RET001736,POS022799,79,12-07-2024,???,70.18,1,ecom
RET001737,POS010408,2,2024-10-28,Damaged,18.12,2,ECOM
RET001738,POS004591,243,2024-04-14,Late delivery,163.66,2,ecom
RET001739,POS003825,249,17/05/2024,Late delivery,107.36,1,ECOM
RET001740,ECOM009357,345,10-13-2024,Late delivery,90.53,3,pos
RET001741,POS009607,224,03-05-2024,Size issue,74.14,1,POS
RET001742,POS029997,449,14/11/2024,Defective,55.18,1,POS
RET001743,ECOM009861,363,01/12/2024,Changed mind,157.73,3,ecom
RET001744,POS026917,257,2024-07-26,Size issue,173.0,1,ecom
RET001745,POS022480,402,2024-07-26,Late delivery,114.15,3,pos
RET001746,POS001573,216,20/07/2024,Damaged,184.95,2,pos
RET001747,ECOM008741,132,01-27-2024,Changed mind,167.14,3,ECOM
RET001748,POS011637,339,05-06-2024,Damaged,174.6,1,pos
RET001749,POS000793,218,20/05/2024,Late delivery,26.67,2,POS
RET001750,ECOM001816,245,21/03/2024,Changed mind,175.69,2,POS
RET001751,POS004424,450,22/11/2024,Defective,167.52,1,pos
RET001752,POS025931,476,18/11/2024,Late delivery,168.44,1,ecom
RET001753,ECOM001487,206,06-08-2024,Defective,22.8,1,pos
RET001754,POS011791,72,03-05-2024,Defective,48.27,3,ecom
RET001755,ECOM005328,217,04-16-2024,Damaged,111.35,2,ecom
RET001756,POS010247,137,17/12/2024,Defective,44.59,3,pos
RET001757,ECOM005722,446,11-27-2024,Defective,92.88,3,POS
RET001758,ECOM002824,438,12-06-2024,Defective,185.32,2,ecom
RET001759,ECOM010830,397,09-20-2024,Defective,19.7,3,POS
RET001760,POS021969,211,03-10-2024,Size issue,185.61,3,ecom
RET001761,POS002972,25,08-17-2024,Changed mind,26.26,1,POS
RET001762,ECOM011439,188,2024-03-07,,18.79,1,POS
RET001763,POS018892,132,,Size issue,52.35,1,ECOM
RET001764,ECOM006055,273,11-18-2024,Damaged,106.12,1,ECOM
RET001765,POS002912,210,10-21-2024,Late delivery,84.87,2,POS
RET001766,POS027091,306,2024-05-23,Late delivery,14.54,2,POS
RET001767,POS008315,344,04-26-2024,Damaged,54.71,2,ecom
RET001768,POS012025,96,03-05-2024,Late delivery,135.25,2,ECOM
RET001769,POS029203,470,2024-04-14,Defective,143.85,3,pos
RET001770,POS007838,427,21/08/2024,Defective,164.65,3,pos
RET001771,POS025440,6,15/01/2024,Size issue,195.38,2,POS
RET001772,POS022770,23,2024-06-26,Size issue,50.51,1,pos
RET001773,POS011015,116,11/09/2024,Late delivery,90.55,2,POS
RET001774,ECOM004843,333,25/06/2024,Defective,117.2,1,pos
RET001775,ECOM012593,386,2024-02-17,Late delivery,147.87,1,ecom
RET001776,ECOM007277,313,28/05/2024,Damaged,160.59,1,ECOM
RET001777,POS001859,138,08-04-2024,lorem ipsum,154.75,3,ECOM
RET001778,ECOM005693,79,11-11-2024,Size issue,55.58,1,pos
RET001779,POS011995,269,02/05/2024,Late delivery,68.37,2,ecom
RET001780,ECOM005093,157,2024-09-18,Size issue,63.98,3,ecom
RET001781,POS029292,346,2024-04-20,Changed mind,153.22,1,POS
RET001782,ECOM013303,247,11-25-2024,Size issue,105.85,3,pos
RET001783,POS015194,483,2024-03-28,Changed mind,59.36,3,ecom
RET001784,POS004856,282,11/06/2024,Damaged,163.43,2,POS
RET001785,POS005296,329,2024-08-04,???,74.46,2,pos
RET001786,ECOM007691,361,2024-10-15,Late delivery,115.16,2,ECOM
RET001787,ECOM014469,102,04-21-2024,Defective,152.41,3,POS
