order_id,customer_id,order_timestamp,order_status,channel,shipping_cost,total_amount,discount_amount,device_type,traffic_source
ECOM003414,CUST01121,03/18/2024 20:44,Completed,MARKETPLACE,15.36,149.67,12.22,Tablet,Direct
ECOM003415,CUST02842,2024-02-14 17:50:00,COMPLETE,WEB,12.63,274.41,6.84,MOBILE,Instagram
ECOM003416,CUST05169,2024-06-12 18:42:00,PENDING,MARKETPLACE,17.98,255.21,27.73,Tablet,Instagram
ECOM003417,CUST00966,2024/11/21 03:52 AM,Cancelled,MARKETPLACE,19.15,75.84,5.11,MOBILE,Email
ECOM003418,CUST10949,12-11-2024 20:23,PENDING,MARKETPLACE,19.09,42.62,6.5,desktop,Email
ECOM003419,CUST09754,28-11-2024 02:24,Complete,MARKETPLACE,6.67,339.42,62.96,Mobile,Facebook
ECOM003420,CUST02779,01/22/2024 03:51,Complete,WEB,16.25,359.79,66.46,mobile,Instagram
ECOM003421,CUST10410,2024-10-24 06:27:00,Cancelled,MOBILE_APP,5.75,40.15,4.84,MOBILE,Referral
ECOM003422,CUST04266,2024/05/01 07:48 AM,PENDING,MARKETPLACE,18.65,43.01,7.42,Mobile,Email
ECOM003423,CUST00287,08/20/2024 03:34,CANCELLED,MOBILE_APP,8.15,,,desktop,Instagram
ECOM003424,CUST10569,12/09/2024 21:20,complete,WEB,4.88,208.37,32.76,mobile,Email
ECOM003425,CUST03102,2024-02-12 17:58:00,cancelled,WEB,13.36,32.5,4.8,Mobile,Referral
ECOM003426,CUST10760,2024-05-20 13:35:00,completed,WEB,10.25,,,Desktop,Google
ECOM003427,CUST04149,2024/08/29 02:29 AM,cancelled,WEB,7.35,134.98,1.97,desktop,Email
ECOM003428,CUST11942,12/04/2024 11:51,Pending,WEB,6.68,339.59,17.11,mobile,Direct
ECOM003429,CUST05998,14-05-2024 18:27,pending,MARKETPLACE,0.11,211.87,22.84,MOBILE,Email
ECOM003430,CUST08008,2024/04/06 02:52 PM,COMPLETED,WEB,18.16,313.27,35.75,mobile,Google
ECOM003431,CUST01327,2024/01/25 07:40 AM,Pending,WEB,16.29,210.31,19.67,desktop,Instagram
ECOM003432,CUST01062,2024-09-29 19:34:00,completed,MOBILE_APP,12.59,153.02,30.58,desktop,Facebook
ECOM003433,CUST01246,17-11-2024 07:19,PENDING,WEB,4.16,134.05,21.7,Desktop,Instagram
ECOM003434,CUST00508,2024-06-28 02:02:00,pending,MARKETPLACE,1.01,,,Tablet,Instagram
ECOM003435,CUST08394,03-06-2024 14:17,completed,MARKETPLACE,8.69,246.75,34.16,mobile,Facebook
ECOM003436,CUST10799,02/26/2024 20:49,pending,WEB,3.47,56.19,0.23,Tablet,Direct
ECOM003437,CUST02616,2024-08-17 17:35:00,COMPLETE,MOBILE_APP,2.04,319.19,26.66,desktop,Referral
ECOM003438,CUST11825,09/13/2024 17:19,completed,WEB,17.03,105.04,17.6,desktop,Google
ECOM003439,CUST11898,01/29/2024 10:04,cancelled,MARKETPLACE,4.41,276.66,33.42,desktop,Facebook
ECOM003440,CUST02766,2024-01-13 07:58:00,CANCELLED,MARKETPLACE,13.03,293.93,52.02,MOBILE,Referral
ECOM003441,CUST11643,06-07-2024 21:27,Completed,WEB,0.98,154.0,11.76,Desktop,Email
ECOM003442,CUST06499,04/18/2024 05:50,PENDING,MOBILE_APP,3.11,71.68,5.75,Tablet,Direct
ECOM003443,CUST02142,12/16/2024 17:20,Cancelled,MARKETPLACE,6.88,313.3,29.37,desktop,Facebook
ECOM003444,CUST10393,26-01-2024 02:16,cancelled,WEB,17.98,108.49,4.67,Tablet,Google
ECOM003445,CUST05679,2024-05-09 02:38:00,COMPLETED,MARKETPLACE,14.52,117.57,2.7,desktop,Direct
ECOM003446,CUST08135,16-08-2024 06:02,CANCELLED,MARKETPLACE,2.65,,,MOBILE,Email
ECOM003447,CUST09806,05/22/2024 07:58,pending,MOBILE_APP,15.57,238.18,23.04,Mobile,Direct
ECOM003448,CUST00600,12/21/2024 07:50,CANCELLED,MARKETPLACE,15.26,181.94,23.26,desktop,Google
ECOM003449,CUST06111,13-11-2024 20:24,pending,WEB,0.4,180.21,30.92,MOBILE,Email
ECOM003450,CUST03246,12/09/2024 02:46,Complete,MARKETPLACE,3.17,397.2,17.27,Tablet,Facebook
ECOM003451,CUST11774,30-11-2024 09:26,COMPLETE,MOBILE_APP,5.03,59.78,7.04,Desktop,Email
ECOM003452,CUST10893,10/13/2024 20:11,cancelled,WEB,13.2,292.35,42.36,MOBILE,Email
ECOM003453,CUST08945,2024-12-08 23:55:00,pending,WEB,1.43,150.14,19.6,Desktop,Direct
ECOM003454,CUST04044,2024-02-11 14:17:00,cancelled,MOBILE_APP,2.19,247.83,32.24,Mobile,Facebook
ECOM003455,CUST11841,08/08/2024 07:47,CANCELLED,MOBILE_APP,2.16,310.03,9.67,desktop,Instagram
ECOM003456,CUST04561,2024/02/24 05:10 AM,completed,MARKETPLACE,13.34,124.31,7.01,mobile,Instagram
ECOM003457,CUST11803,25-04-2024 09:33,completed,WEB,6.59,378.06,6.79,Tablet,Email
ECOM003458,CUST11413,2024-08-03 21:40:00,completed,WEB,0.72,326.67,58.68,MOBILE,Facebook
ECOM003459,CUST10547,13-12-2024 19:05,complete,MARKETPLACE,7.52,113.79,4.35,Desktop,Facebook
ECOM003460,CUST06056,01/24/2024 07:16,complete,MARKETPLACE,12.5,,,Mobile,Email
ECOM003461,CUST01464,06-03-2024 11:47,cancelled,MARKETPLACE,10.8,42.23,2.6,Tablet,Google
ECOM003462,CUST01396,11/28/2024 17:16,Complete,MOBILE_APP,3.06,264.04,19.1,Mobile,Email
ECOM003463,CUST03728,06/25/2024 06:22,completed,WEB,14.95,321.83,32.46,mobile,Referral
ECOM003464,CUST04282,21-02-2024 11:54,Completed,MARKETPLACE,3.49,54.84,8.38,MOBILE,Referral
ECOM003465,CUST09593,2024/02/05 07:33 AM,completed,WEB,0.18,165.29,8.15,Tablet,Email
ECOM003466,CUST01353,04/22/2024 10:36,Cancelled,MOBILE_APP,5.6,389.7,29.6,MOBILE,Direct
ECOM003467,CUST00054,03/30/2024 09:45,Complete,MOBILE_APP,9.17,197.99,6.55,Tablet,Referral
ECOM003468,CUST07931,2024-09-13 12:06:00,completed,WEB,2.4,389.44,68.94,Tablet,Google
ECOM003469,CUST05572,2024/02/13 09:08 AM,Complete,MOBILE_APP,13.71,265.75,42.21,MOBILE,Direct
ECOM003470,CUST06434,02/08/2024 19:34,completed,MOBILE_APP,9.35,277.44,48.34,mobile,Facebook
ECOM003471,CUST04692,11/27/2024 04:09,pending,WEB,4.13,237.93,34.31,mobile,Instagram
ECOM003472,CUST01027,12/15/2024 18:20,completed,MOBILE_APP,10.03,265.25,13.83,Desktop,Referral
ECOM003473,CUST02691,2024-11-03 09:19:00,cancelled,WEB,4.79,,,mobile,Direct
ECOM003474,CUST08245,02-04-2024 06:29,Completed,MARKETPLACE,11.37,137.19,7.06,MOBILE,Google
ECOM003475,CUST00137,2024-08-02 15:35:00,Cancelled,WEB,11.45,91.65,5.66,desktop,Direct
ECOM003476,CUST06715,26-11-2024 09:22,CANCELLED,MOBILE_APP,16.29,137.04,3.8,Desktop,Email
ECOM003477,CUST06267,21-08-2024 18:45,pending,WEB,7.71,302.51,45.68,Tablet,Referral
ECOM003478,CUST07842,04/30/2024 01:16,pending,MOBILE_APP,10.63,270.03,50.44,Mobile,Email
ECOM003479,CUST10385,06/13/2024 13:19,COMPLETE,MARKETPLACE,4.36,,,Tablet,Email
ECOM003480,CUST03672,2024/01/09 02:38 AM,completed,WEB,4.21,358.69,14.58,Mobile,Referral
ECOM003481,CUST08370,2024/04/28 09:06 PM,Completed,WEB,7.28,245.67,31.08,mobile,Facebook
ECOM003482,CUST02269,2024/09/19 07:17 PM,Pending,MOBILE_APP,0.97,360.87,20.79,mobile,Facebook
ECOM003483,CUST06916,2024-09-26 21:58:00,Complete,MOBILE_APP,15.72,367.3,63.43,Mobile,Email
ECOM003484,CUST03852,2024-02-25 07:41:00,PENDING,MOBILE_APP,2.14,379.03,46.48,mobile,Referral
ECOM003485,CUST05171,2024/05/10 08:35 PM,completed,MOBILE_APP,19.12,200.43,9.75,Mobile,Email
ECOM003486,CUST11675,05/15/2024 12:00,COMPLETED,MOBILE_APP,4.4,65.15,11.8,Mobile,Email
ECOM003487,CUST04769,04/17/2024 03:05,COMPLETE,MARKETPLACE,2.62,111.05,7.99,Tablet,Facebook
ECOM003488,CUST00256,08/11/2024 03:15,CANCELLED,MARKETPLACE,18.6,201.27,19.93,Mobile,Instagram
ECOM003489,CUST00508,17-09-2024 15:39,cancelled,MOBILE_APP,0.28,151.29,17.35,desktop,Facebook
ECOM003490,CUST03652,2024-03-12 15:03:00,CANCELLED,MARKETPLACE,18.69,262.96,43.89,MOBILE,Email
ECOM003491,CUST06340,03/22/2024 05:50,completed,WEB,12.06,160.0,28.87,Mobile,Instagram
ECOM003492,CUST06045,08/24/2024 14:24,Completed,WEB,0.29,146.1,10.68,MOBILE,Email
ECOM003493,CUST03747,10-12-2024 08:08,Pending,MOBILE_APP,0.97,337.19,42.32,MOBILE,Referral
ECOM003494,CUST07188,2024/05/24 08:02 PM,completed,MARKETPLACE,1.08,98.2,3.37,desktop,Email
ECOM003495,CUST03983,2024-03-04 08:23:00,completed,WEB,19.82,387.28,22.85,desktop,Google
ECOM003496,CUST03983,2024-02-23 10:48:00,cancelled,WEB,15.59,331.59,52.29,Tablet,Email
ECOM003497,CUST11947,06/10/2024 03:07,COMPLETED,MARKETPLACE,10.3,146.35,3.52,Tablet,Instagram
ECOM003498,CUST00406,21-09-2024 16:40,Complete,MOBILE_APP,1.79,151.81,16.23,mobile,Google
ECOM003499,CUST04572,25-04-2024 19:37,Cancelled,MARKETPLACE,6.05,218.06,25.36,Mobile,Instagram
ECOM003500,CUST01427,15-10-2024 07:33,complete,MARKETPLACE,6.61,251.69,12.59,mobile,Email
ECOM003501,CUST02868,11/03/2024 06:32,Completed,MOBILE_APP,1.6,224.64,11.46,Tablet,Instagram
ECOM003502,CUST06390,08/05/2024 23:21,Completed,WEB,4.49,73.5,4.84,Mobile,Email
ECOM003503,CUST03831,2024/07/03 01:44 AM,pending,MARKETPLACE,10.8,26.81,4.74,Desktop,Google
ECOM003504,CUST11590,30-11-2024 00:45,pending,MOBILE_APP,6.76,137.82,21.58,MOBILE,Email
ECOM003505,CUST09186,03/07/2024 20:30,Complete,WEB,9.83,,,MOBILE,Instagram
ECOM003506,CUST05953,2024/06/11 04:32 PM,COMPLETED,MOBILE_APP,2.73,381.75,1.72,desktop,Direct
ECOM003507,CUST04417,17-09-2024 07:06,Cancelled,WEB,18.87,169.09,12.01,Desktop,Referral
ECOM003508,CUST09151,2024-03-08 01:23:00,cancelled,MARKETPLACE,15.15,147.23,10.69,Desktop,Email
ECOM003509,CUST07561,2024-12-12 10:34:00,Completed,WEB,1.87,61.07,0.61,mobile,Referral
ECOM003510,CUST06488,08-04-2024 15:21,complete,MOBILE_APP,1.2,,,desktop,Instagram
ECOM003511,CUST04037,11/02/2024 05:49,CANCELLED,WEB,2.02,263.51,18.1,desktop,Instagram
ECOM003512,CUST07045,2024-11-28 01:12:00,cancelled,WEB,11.18,57.96,0.68,Desktop,Email
ECOM003513,CUST11146,2024-10-17 12:24:00,COMPLETED,MARKETPLACE,1.93,131.68,11.92,Tablet,Direct
ECOM003514,CUST02324,04/30/2024 18:31,COMPLETED,MOBILE_APP,9.01,330.81,5.09,Desktop,Email
ECOM003515,CUST00805,2024-09-11 16:45:00,COMPLETED,MARKETPLACE,19.71,182.32,8.24,Desktop,Direct
ECOM003516,CUST06437,2024/12/03 08:42 AM,cancelled,MARKETPLACE,17.77,214.08,22.7,mobile,Instagram
ECOM003517,CUST11705,2024/07/24 02:06 PM,Completed,WEB,14.53,146.83,21.77,mobile,Instagram
ECOM003518,CUST01154,02/02/2024 10:04,completed,WEB,3.08,285.3,33.31,Desktop,Facebook
ECOM003519,CUST02987,2024/11/06 08:12 PM,COMPLETE,WEB,5.75,63.11,4.34,mobile,Direct
ECOM003520,CUST10285,2024-03-29 08:16:00,Completed,MARKETPLACE,2.25,51.55,7.18,MOBILE,Direct
ECOM003521,CUST02787,2024-10-19 12:41:00,completed,MOBILE_APP,3.92,81.3,11.23,mobile,Direct
ECOM003522,CUST10316,2024/10/12 05:49 PM,CANCELLED,MOBILE_APP,16.37,320.08,0.63,MOBILE,Referral
ECOM003523,CUST04614,02/27/2024 11:07,cancelled,MARKETPLACE,0.17,160.76,7.97,Tablet,Instagram
ECOM003524,CUST06238,2024-08-25 13:17:00,pending,WEB,7.28,312.57,34.58,MOBILE,Instagram
ECOM003525,CUST02928,04-05-2024 12:18,Completed,WEB,19.43,,,MOBILE,Instagram
ECOM003526,CUST01169,2024/09/07 03:21 AM,CANCELLED,MOBILE_APP,3.34,217.93,25.12,Tablet,Email
ECOM003527,CUST05337,2024-12-20 17:45:00,COMPLETE,WEB,6.9,172.86,16.88,MOBILE,Facebook
ECOM003528,CUST02641,26-08-2024 09:52,completed,MARKETPLACE,5.73,270.04,22.68,Mobile,Email
ECOM003529,CUST10571,2024-12-01 20:10:00,Completed,WEB,1.76,242.34,21.06,MOBILE,Instagram
ECOM003530,CUST02812,2024-01-15 13:44:00,Complete,MOBILE_APP,12.95,399.17,1.31,Tablet,Referral
ECOM003531,CUST10538,2024-10-01 01:41:00,completed,MOBILE_APP,17.85,151.69,3.33,MOBILE,Instagram
ECOM003532,CUST11427,2024/07/09 07:43 PM,CANCELLED,MOBILE_APP,18.8,304.24,55.99,Tablet,Email
ECOM003533,CUST11518,04/17/2024 17:05,Pending,MOBILE_APP,4.12,277.06,30.31,Desktop,Referral
ECOM003534,CUST05833,2024/01/08 09:52 AM,Complete,WEB,16.33,224.54,15.28,Desktop,Google
ECOM003535,CUST01750,2024/05/31 04:25 PM,completed,MOBILE_APP,7.61,315.44,44.74,desktop,Email
ECOM003536,CUST03683,2024/12/12 06:39 PM,pending,WEB,18.54,90.01,8.57,Desktop,Email
ECOM003537,CUST01818,24-08-2024 04:27,Cancelled,MARKETPLACE,18.35,318.33,18.24,Tablet,Google
ECOM003538,CUST08317,18-08-2024 02:51,completed,MARKETPLACE,17.15,258.27,20.93,Desktop,Referral
ECOM003539,CUST05948,2024/12/01 11:53 AM,pending,WEB,19.09,300.36,40.85,desktop,Email
ECOM003540,CUST00852,2024-04-26 12:24:00,complete,MOBILE_APP,17.1,106.96,5.39,Mobile,Referral
ECOM003541,CUST09398,03-05-2024 02:00,completed,MARKETPLACE,7.4,217.01,5.9,Tablet,Direct
ECOM003542,CUST11972,2024-08-13 02:54:00,Completed,MOBILE_APP,5.39,235.2,32.53,mobile,Referral
ECOM003543,CUST01766,12-01-2024 09:38,complete,MOBILE_APP,7.03,66.66,4.1,desktop,Email
ECOM003544,CUST09282,05/29/2024 16:45,pending,MARKETPLACE,3.91,113.4,15.96,Mobile,Direct
ECOM003545,CUST11447,04/12/2024 08:36,cancelled,WEB,16.27,392.78,59.6,desktop,Referral
ECOM003546,CUST02494,2024-11-04 22:33:00,Completed,WEB,0.45,224.76,4.43,Mobile,Referral
ECOM003547,CUST09933,31-05-2024 15:46,complete,WEB,4.56,126.55,23.32,MOBILE,Email
ECOM003548,CUST10918,13-08-2024 23:29,Complete,MOBILE_APP,3.3,382.14,16.52,Tablet,Direct
ECOM003549,CUST03713,2024/07/18 04:56 PM,Cancelled,WEB,18.07,367.24,67.16,MOBILE,Google
ECOM003550,CUST05202,09-05-2024 02:47,pending,MOBILE_APP,7.67,140.36,23.56,MOBILE,Instagram
ECOM003551,CUST08375,2024-06-26 03:14:00,pending,MARKETPLACE,18.39,355.08,58.88,desktop,Email
ECOM003552,CUST04242,2024/02/21 09:50 PM,Cancelled,MARKETPLACE,8.01,94.37,6.05,Tablet,Facebook
ECOM003553,CUST01584,2024/09/24 05:58 AM,completed,MARKETPLACE,2.53,322.18,10.98,Mobile,Direct
ECOM003554,CUST07986,03/01/2024 03:26,pending,MARKETPLACE,3.13,111.5,7.32,Desktop,Direct
ECOM003555,CUST04930,08/21/2024 22:45,cancelled,MARKETPLACE,9.54,35.0,4.5,Mobile,Instagram
ECOM003556,CUST08597,2024-03-16 20:31:00,COMPLETE,MARKETPLACE,10.09,296.48,51.36,mobile,Instagram
ECOM003557,CUST10005,2024/07/10 10:40 PM,Cancelled,MARKETPLACE,17.7,79.2,14.33,MOBILE,Instagram
ECOM003558,CUST00229,2024/05/01 05:51 AM,cancelled,MOBILE_APP,0.91,91.79,6.0,Desktop,Instagram
ECOM003559,CUST09859,06/09/2024 16:06,Completed,MARKETPLACE,8.1,383.14,54.99,mobile,Google
ECOM003560,CUST03577,2024/07/10 10:25 PM,completed,WEB,14.91,352.51,17.98,Desktop,Facebook
ECOM003561,CUST10656,28-09-2024 01:48,Completed,MARKETPLACE,8.76,319.52,19.14,Desktop,Instagram
ECOM003562,CUST03297,08/21/2024 17:27,Pending,MOBILE_APP,18.53,333.39,23.81,Mobile,Facebook
ECOM003563,CUST00966,09/24/2024 05:19,Cancelled,MOBILE_APP,3.16,52.46,10.48,Tablet,Email
ECOM003564,CUST06138,2024/09/26 04:10 PM,cancelled,WEB,6.89,270.51,1.7,Tablet,Facebook
ECOM003565,CUST04386,2024-09-05 21:32:00,Complete,WEB,0.07,,,Mobile,Facebook
ECOM003566,CUST07207,2024-03-09 21:44:00,pending,WEB,12.51,336.58,6.19,Desktop,Google
ECOM003567,CUST05127,12/12/2024 14:37,Complete,MOBILE_APP,16.47,21.88,3.5,Tablet,Instagram
ECOM003568,CUST02893,2024-09-05 06:44:00,completed,WEB,8.0,333.9,22.97,Tablet,Direct
ECOM003569,CUST07459,07/04/2024 11:19,completed,MOBILE_APP,8.1,108.18,15.03,mobile,Google
ECOM003570,CUST07191,2024/06/11 07:13 AM,COMPLETE,MOBILE_APP,6.51,252.21,37.06,Tablet,Direct
ECOM003571,CUST01572,2024-08-28 21:44:00,PENDING,MARKETPLACE,7.87,380.0,25.8,Desktop,Referral
ECOM003572,CUST08777,12-04-2024 01:25,cancelled,WEB,16.76,244.95,46.43,MOBILE,Direct
ECOM003573,CUST07305,2024/05/02 02:06 PM,cancelled,MOBILE_APP,12.62,177.4,4.34,Desktop,Direct
ECOM003574,CUST04107,10/31/2024 16:13,Pending,MOBILE_APP,9.79,237.86,27.33,desktop,Email
ECOM003575,CUST05113,18-11-2024 06:48,Pending,MOBILE_APP,1.09,236.19,18.04,mobile,Email
ECOM003576,CUST03332,06/28/2024 00:34,completed,MOBILE_APP,18.31,225.4,21.24,mobile,Google
ECOM003577,CUST08336,11/12/2024 10:04,completed,MARKETPLACE,14.07,,,Mobile,Email
ECOM003578,CUST09772,07-11-2024 22:14,pending,WEB,16.61,176.6,6.5,Desktop,Facebook
ECOM003579,CUST01734,2024-06-07 04:07:00,cancelled,WEB,10.11,156.1,13.84,Tablet,Email
ECOM003580,CUST00305,22-10-2024 02:14,COMPLETE,MOBILE_APP,7.07,87.9,11.67,Desktop,Instagram
ECOM003581,CUST07922,23-02-2024 01:48,pending,MOBILE_APP,16.33,186.87,15.62,MOBILE,Referral
ECOM003582,CUST10874,14-07-2024 21:54,Complete,WEB,0.03,327.67,19.58,Mobile,Referral
ECOM003583,CUST01178,2024/10/03 07:39 AM,cancelled,WEB,4.05,315.42,56.91,mobile,Referral
ECOM003584,CUST08572,04/03/2024 01:25,pending,WEB,18.79,304.73,33.4,Mobile,Referral
ECOM003585,CUST06761,2024-02-22 18:41:00,completed,MARKETPLACE,9.81,199.69,39.44,Desktop,Google
ECOM003586,CUST09301,2024/03/19 12:55 AM,COMPLETED,WEB,10.05,382.31,16.0,Desktop,Referral
ECOM003587,CUST02195,2024/03/09 07:13 AM,completed,MOBILE_APP,14.09,174.17,13.55,mobile,Referral
ECOM003588,CUST01394,2024/07/09 09:23 PM,complete,MARKETPLACE,2.92,367.43,56.64,MOBILE,Referral
ECOM003589,CUST10510,02/26/2024 04:35,Cancelled,MARKETPLACE,4.9,306.24,41.75,Tablet,Google
ECOM003590,CUST11480,29-10-2024 07:25,complete,MOBILE_APP,2.67,,,desktop,Direct
ECOM003591,CUST10846,2024-08-27 20:20:00,Cancelled,MOBILE_APP,11.07,368.11,55.18,Mobile,Facebook
ECOM003592,CUST00987,2024-11-20 11:14:00,Cancelled,WEB,3.34,113.67,16.22,Desktop,Email
ECOM003593,CUST08304,2024-02-20 05:30:00,cancelled,MOBILE_APP,5.35,325.03,38.23,Desktop,Instagram
ECOM003594,CUST09098,27-07-2024 08:50,cancelled,WEB,1.41,21.25,2.54,MOBILE,Email
ECOM003595,CUST09665,2024-04-25 19:17:00,cancelled,MARKETPLACE,10.08,141.83,18.21,Desktop,Email
ECOM003596,CUST10019,2024/12/21 06:24 PM,Completed,MOBILE_APP,8.45,85.73,7.07,Tablet,Google
ECOM003597,CUST07965,23-10-2024 12:28,cancelled,MOBILE_APP,8.92,376.01,2.99,desktop,Google
ECOM003598,CUST03541,2024-01-27 18:48:00,cancelled,MARKETPLACE,14.76,66.28,7.65,desktop,Instagram
ECOM003599,CUST11499,2024/09/24 11:25 AM,COMPLETED,WEB,3.45,275.44,17.09,Mobile,Facebook
ECOM003600,CUST11758,2024-01-30 20:30:00,CANCELLED,MARKETPLACE,17.66,179.95,29.6,mobile,Google
ECOM003601,CUST10911,2024-02-10 14:13:00,completed,WEB,11.66,286.66,51.86,MOBILE,Email
ECOM003602,CUST06587,2024/12/16 05:10 AM,Pending,WEB,13.79,162.67,22.07,Desktop,Google
ECOM003603,CUST02994,06/21/2024 09:06,cancelled,MARKETPLACE,6.26,59.49,0.81,MOBILE,Direct
ECOM003604,CUST10165,07-04-2024 20:32,Complete,MOBILE_APP,19.94,88.78,10.82,MOBILE,Direct
ECOM003605,CUST09682,27-06-2024 16:21,Pending,MARKETPLACE,0.59,59.72,1.29,mobile,Facebook
ECOM003606,CUST03624,15-03-2024 19:06,completed,MARKETPLACE,9.56,31.63,5.25,Tablet,Google
ECOM003607,CUST08846,08/11/2024 18:48,Complete,MARKETPLACE,4.54,288.72,36.07,Desktop,Direct
ECOM003608,CUST06855,2024/10/05 08:47 AM,completed,WEB,7.06,94.13,15.13,Desktop,Google
ECOM003609,CUST02846,2024/03/04 02:53 PM,cancelled,WEB,8.89,195.72,23.67,Tablet,Facebook
ECOM003610,CUST09476,03/29/2024 15:42,CANCELLED,MARKETPLACE,7.3,357.56,1.3,mobile,Direct
ECOM003611,CUST07940,06/20/2024 15:21,completed,MARKETPLACE,18.86,129.23,13.04,Tablet,Instagram
ECOM003612,CUST10762,07-12-2024 23:03,Complete,MOBILE_APP,1.72,88.96,1.41,Mobile,Email
ECOM003613,CUST05365,2024-03-25 06:32:00,Cancelled,WEB,0.26,328.37,9.9,MOBILE,Direct
ECOM003614,CUST10101,12/28/2024 17:06,COMPLETE,MOBILE_APP,17.16,367.91,54.1,MOBILE,Direct
ECOM003615,CUST01747,2024/06/18 07:23 PM,completed,MOBILE_APP,0.66,192.6,33.96,Tablet,Email
ECOM003616,CUST08359,07/04/2024 03:52,complete,MOBILE_APP,15.05,298.76,45.0,mobile,Google
ECOM003617,CUST00674,10-07-2024 22:21,pending,WEB,12.68,301.96,18.99,desktop,Facebook
ECOM003618,CUST04299,08/31/2024 11:35,Completed,MARKETPLACE,13.59,197.72,25.03,Mobile,Email
ECOM003619,CUST09962,2024/12/11 03:56 PM,Cancelled,MOBILE_APP,15.4,358.45,4.02,Desktop,Google
ECOM003620,CUST02749,2024-04-27 07:23:00,COMPLETE,MARKETPLACE,3.88,86.49,9.23,desktop,Google
ECOM003621,CUST11103,07/19/2024 08:26,completed,MOBILE_APP,11.33,303.37,10.79,Mobile,Instagram
ECOM003622,CUST01001,07-12-2024 09:14,pending,MARKETPLACE,9.23,347.02,68.09,Mobile,Facebook
ECOM003623,CUST02089,05/31/2024 12:44,completed,WEB,6.89,159.57,25.02,desktop,Direct
ECOM003624,CUST02915,08-04-2024 14:24,COMPLETED,WEB,14.14,112.97,11.98,desktop,Email
ECOM003625,CUST01076,28-05-2024 18:20,complete,MOBILE_APP,12.05,236.52,10.96,Tablet,Facebook
ECOM003626,CUST09439,07-06-2024 12:14,completed,WEB,16.87,160.42,32.04,Tablet,Facebook
ECOM003627,CUST09963,2024-09-06 21:03:00,Complete,WEB,15.58,93.99,0.24,mobile,Facebook
ECOM003628,CUST03793,2024-03-23 11:19:00,Complete,MARKETPLACE,19.22,196.25,1.61,Tablet,Referral
ECOM003629,CUST07018,2024/09/09 05:05 PM,Pending,MOBILE_APP,12.28,285.1,41.76,Desktop,Facebook
ECOM003630,CUST06335,29-08-2024 19:44,Pending,MOBILE_APP,15.16,199.58,22.27,desktop,Referral
ECOM003631,CUST09297,2024/06/17 05:00 AM,Completed,MARKETPLACE,1.78,90.12,13.27,Mobile,Direct
ECOM003632,CUST01163,2024/04/02 02:53 AM,COMPLETE,WEB,4.4,171.59,30.57,Tablet,Instagram
ECOM003633,CUST05268,2024-06-08 15:14:00,pending,WEB,1.45,393.38,8.57,Mobile,Direct
ECOM003634,CUST01688,09/17/2024 03:52,Complete,WEB,16.86,168.33,22.88,Tablet,Facebook
ECOM003635,CUST04125,06/30/2024 15:50,PENDING,MOBILE_APP,9.73,99.37,1.62,desktop,Google
ECOM003636,CUST02423,18-06-2024 12:51,completed,MOBILE_APP,4.74,208.39,5.49,mobile,Referral
ECOM003637,CUST01413,01-01-2024 14:07,pending,WEB,7.05,353.25,6.85,Mobile,Instagram
ECOM003638,CUST04923,29-02-2024 05:47,Cancelled,MARKETPLACE,15.0,144.22,11.84,MOBILE,Instagram
ECOM003639,CUST01968,2024/10/20 10:37 AM,completed,WEB,16.71,363.27,44.31,MOBILE,Referral
ECOM003640,CUST06515,07/17/2024 18:51,completed,MOBILE_APP,18.47,260.96,17.7,Mobile,Email
ECOM003641,CUST10407,2024/03/20 06:52 PM,Completed,MOBILE_APP,16.43,171.06,15.39,Desktop,Facebook
ECOM003642,CUST04097,01/18/2024 10:28,completed,MARKETPLACE,2.52,296.99,8.64,Mobile,Direct
ECOM003643,CUST11286,2024-07-19 18:14:00,pending,MOBILE_APP,7.55,324.35,57.65,MOBILE,Email
ECOM003644,CUST08623,2024-10-27 00:49:00,cancelled,MOBILE_APP,8.45,35.64,5.67,MOBILE,Google
ECOM003645,CUST11447,2024/05/02 07:51 AM,CANCELLED,WEB,8.59,273.02,20.82,desktop,Referral
ECOM003646,CUST01970,04/07/2024 18:00,cancelled,MOBILE_APP,18.26,123.12,12.84,desktop,Facebook
ECOM003647,CUST11616,2024/03/13 10:36 AM,Cancelled,WEB,6.04,389.09,8.34,Tablet,Email
ECOM003648,CUST05973,2024/05/30 03:06 AM,COMPLETED,MOBILE_APP,18.02,311.46,33.9,desktop,Direct
ECOM003649,CUST09089,06/17/2024 19:57,Completed,WEB,16.49,,,mobile,Referral
ECOM003650,CUST04675,05-01-2024 04:34,Cancelled,MOBILE_APP,2.03,348.82,43.22,desktop,Facebook
ECOM003651,CUST08445,2024/09/18 12:29 AM,PENDING,MARKETPLACE,5.42,234.18,4.2,mobile,Direct
ECOM003652,CUST00818,01/21/2024 22:26,pending,MARKETPLACE,6.7,261.82,19.11,Tablet,Facebook
ECOM003653,CUST03702,2024/05/10 09:18 PM,Pending,MOBILE_APP,9.41,25.02,4.09,Desktop,Instagram
ECOM003654,CUST09245,02/09/2024 06:56,Cancelled,MOBILE_APP,19.86,34.55,6.69,MOBILE,Instagram
ECOM003655,CUST01218,2024/07/10 04:19 AM,completed,MOBILE_APP,5.69,30.35,5.2,Desktop,Instagram
